label;image;distracted;IoU;MCC;F1
1;IMD2020/splicing/c9hx5lf_0.jpg;True;0.17270642518997192;0.2380950774870859;0.2945433359960987
1;IMD2020/splicing/c92gt3h_0.jpg;True;0.19571374356746674;0.3026657266588033;0.3273588643784942
1;IMD2020/splicing/c9cetkp_0.png;True;0.1304338127374649;0.20615971259001062;0.23076772402778772
1;IMD2020/splicing/c9telos_0.jpg;True;0.07477106899023056;0.2300310803791494;0.13913860039257214
1;IMD2020/splicing/c92rwnu_0.png;True;0.17230893671512604;0.364850199849736;0.293965066307564
1;IMD2020/splicing/c94ilwx_0.jpg;True;0.016646718606352806;-0.049511490805311864;0.032748284310505096
1;IMD2020/splicing/c99grkg_0.jpg;True;0.2134663313627243;0.35099140147239294;0.3518290122983751
1;IMD2020/splicing/c929r39_0.jpg;True;0.2056238055229187;0.3130349569037919;0.3411077648594434
1;IMD2020/splicing/c9o1yg4_0.jpg;True;0.0007877507014200091;-0.0001839209719171376;0.0015742613053856733
1;IMD2020/splicing/c9nbxwv_0.jpg;True;0.03542766347527504;0.00925474166859085;0.06843097674298444
1;IMD2020/splicing/c9lt1dp_0.jpg;True;0.21937060356140137;0.3048930232993916;0.3598095738706299
1;IMD2020/splicing/c9houy2_0.jpg;True;0.24937668442726135;0.4577624027887109;0.39920175011141157
1;IMD2020/splicing/c98trtt_0.jpg;True;0.6145532727241516;0.713149593050771;0.7612673086700926
1;IMD2020/splicing/c928z82_0.jpg;True;0.6833155751228333;0.7437552443941486;0.8118686306601717
1;IMD2020/splicing/c9sb09t_0.jpg;True;0.19951719045639038;0.4163989064432018;0.33266250933386937
1;IMD2020/splicing/c9n9bnt_0.jpg;True;0.33334824442863464;0.48277339721628754;0.5000167758320415
1;IMD2020/splicing/c9026js_0.jpg;True;0.5005779266357422;0.5832167727020995;0.6671802168778258
1;IMD2020/splicing/00011_fake.jpg;True;0.13175292313098907;0.25824382748601976;0.23282982911741837
1;IMD2020/splicing/c9rj3zp_0.jpg;True;0.29781442880630493;0.42887618998922766;0.4589476400350381
1;IMD2020/splicing/c99ilht_0.jpg;True;0.30883780121803284;0.30925486105792627;0.4719267693767252
1;IMD2020/splicing/c9nv7k9_0.png;True;0.6575854420661926;0.756365051392245;0.7934257177425497
1;IMD2020/splicing/c8zta7f_0.jpg;True;0.24206629395484924;0.3628379939760345;0.3897800001493906
1;IMD2020/splicing/c9fxudz_0.jpg;True;0.28536003828048706;0.3761442077971272;0.44401573526481486
1;IMD2020/splicing/c976lta_0.jpg;True;0.2543109357357025;0.3588432729092563;0.405498992997139
1;IMD2020/splicing/c9u6sk6_0.jpg;True;0.22289034724235535;0.32908351374594896;0.3645304039071721
1;IMD2020/splicing/c9amlei_0.jpg;True;0.4923383593559265;0.6679181065816099;0.6598213477326874
1;IMD2020/splicing/c9dr8ae_0.jpg;True;0.2759021520614624;0.24935150068075754;0.4324817069954873
1;IMD2020/splicing/c9octsz_0.jpg;True;0.4164472818374634;0.6252351706669474;0.5880166425389473
1;IMD2020/splicing/c9dcvq8_0.jpg;True;0.0014594390522688627;-0.008372070869880486;0.002914624298948183
1;IMD2020/splicing/c9bldch_0.jpg;True;0.26771289110183716;0.41968917939055983;0.42235570571595676
1;IMD2020/splicing/c95gkhl_0.jpg;True;0.6154825091362;0.7536254595718401;0.7619797991396017
1;IMD2020/splicing/c9uonxh_0.jpg;True;0.3575877249240875;0.5262460185204827;0.52679871961203
1;IMD2020/splicing/c9az9ha_0.jpg;True;0.01621217653155327;0.08787079997626043;0.031907068270112256
1;IMD2020/splicing/c9gn94z_0.jpg;True;0.6546269655227661;0.7800445634458327;0.7912683201965356
1;IMD2020/splicing/c9trg08_0.jpg;True;0.4884527027606964;0.6506530806220855;0.6563227823115028
1;IMD2020/splicing/c9dyl8y_0.jpg;True;0.12811173498630524;0.18381585455295982;0.22712598119695424
1;IMD2020/splicing/c92cabj_0.jpg;True;0.778873085975647;0.8612495987311768;0.8756926866481535
1;IMD2020/splicing/c9r6ey7_0.jpg;True;0.41498497128486633;0.5891699439241408;0.5865574284448327
1;IMD2020/splicing/c9bn6ip_0.jpg;True;0.05607858672738075;0.12365681711755616;0.10620153856105573
1;IMD2020/splicing/c95ugiv_0.jpg;True;0.39599788188934326;0.44600195679151083;0.5673330358366285
1;IMD2020/splicing/c92qfqu_0.png;True;0.12641432881355286;0.2498145446500256;0.22445440250935192
1;IMD2020/splicing/c9swpes_0.jpg;True;0.15797975659370422;0.30854780620184913;0.272854094244154
1;IMD2020/splicing/c99k5bh_0.jpg;True;0.7113930583000183;0.8244858159458245;0.8313614134059102
1;IMD2020/splicing/c9gfhtc_0.jpg;True;0.06954380869865417;0.1316851452340175;0.1300438648592272
1;IMD2020/splicing/c9gmqwd_0.png;True;0.13891100883483887;0.29294357841941315;0.2439365425751141
1;IMD2020/splicing/c97qk9d_0.png;True;0.1753637045621872;0.35395504158612756;0.29839905179744447
