label;image;distracted;IoU;MCC;F1
1;IMD2020/splicing/c9bncio_0.jpg;True;0.21097813546657562;0.3657980476206115;0.34844250339812133
1;IMD2020/splicing/c9gtlnu_0.jpg;True;0.16104471683502197;0.33953797801762253;0.27741346757680135
1;IMD2020/splicing/c9ceq9q_0.jpg;True;0.430182546377182;0.461770643096472;0.6015771071177572
1;IMD2020/splicing/c9j4nvh_0.jpg;True;0.3839659094810486;0.530523520738611;0.5548777069178537
1;IMD2020/splicing/c9hto4a_0.jpg;True;0.0;0;0.0
1;IMD2020/splicing/c9813uk_0.jpg;True;0.6279547214508057;0.7645592403641556;0.771464600071755
1;IMD2020/splicing/c9stktv_0.jpg;True;0.5276321768760681;0.6678645143888867;0.6907843150811426
1;IMD2020/splicing/c9u54ff_0.jpg;True;0.01013293769210577;0.04487107607805579;0.020062581694025486
1;IMD2020/splicing/c9d2odr_0.jpg;True;0.7321731448173523;0.8496772186037633;0.8453809860666834
1;IMD2020/splicing/c9uwhhl_0.jpg;True;0.3859441876411438;0.4911549424729349;0.5569404529638893
1;IMD2020/splicing/c9cnjtp_0.png;True;0.2202984094619751;0.2872285521513323;0.3610566054167148
1;IMD2020/splicing/c93ewwm_0.jpg;True;0.0899898111820221;0.2754933179717087;0.16512046471056913
